		Filename	Accession	Sample ID	Family ID	Population Abbreviation	Population Descriptor	Biosample Accession	Platform	Instrument Model	Basecaller	Basecaller Model	Basecaller Version	Bioproject Accession	CCS Algorithm	Filetype	Generator Contact	Generator Facility	Library Source	Library Strategy	MM Tag	N50	100kb+	Path	Study	Total Gbp	Total Reads	Whales
		NA18565-1_FC2_S9_L001_R2_001.fastq.gz	Unspecified	NA18565	Unspecified	CHB	Han Chinese in Beijing, China	SAMN41021669	ILLUMINA	Illumina NovaSeq 6000	N/A	N/A	N/A	PRJNA701308	N/A	fastq	wseligma@ucsc.edu	University of California Santa Cruz	GENOMIC	Hi-C	N/A	N/A	N/A	s3://human-pangenomics/submissions/1005B25C-EAFA-40A7-AD42-45759D174009--HIC_Y3_Y4_part2/NA18565/raw_data/hic/NA18565-1_FC2_S9_L001_R2_001.fastq.gz	SRP305758	16.77	N/A	N/A
		NA18565-1_FC3_S9_L001_R1_001.fastq.gz	Unspecified	NA18565	Unspecified	CHB	Han Chinese in Beijing, China	SAMN41021669	ILLUMINA	Illumina NovaSeq 6000	N/A	N/A	N/A	PRJNA701308	N/A	fastq	wseligma@ucsc.edu	University of California Santa Cruz	GENOMIC	Hi-C	N/A	N/A	N/A	s3://human-pangenomics/submissions/1005B25C-EAFA-40A7-AD42-45759D174009--HIC_Y3_Y4_part2/NA18565/raw_data/hic/NA18565-1_FC3_S9_L001_R1_001.fastq.gz	SRP305758	16.37	N/A	N/A
		NA18565-1_FC3_S9_L001_R2_001.fastq.gz	Unspecified	NA18565	Unspecified	CHB	Han Chinese in Beijing, China	SAMN41021669	ILLUMINA	Illumina NovaSeq 6000	N/A	N/A	N/A	PRJNA701308	N/A	fastq	wseligma@ucsc.edu	University of California Santa Cruz	GENOMIC	Hi-C	N/A	N/A	N/A	s3://human-pangenomics/submissions/1005B25C-EAFA-40A7-AD42-45759D174009--HIC_Y3_Y4_part2/NA18565/raw_data/hic/NA18565-1_FC3_S9_L001_R2_001.fastq.gz	SRP305758	16.37	N/A	N/A
		NA18565-1_FC4_S9_L001_R1_001.fastq.gz	Unspecified	NA18565	Unspecified	CHB	Han Chinese in Beijing, China	SAMN41021669	ILLUMINA	Illumina NovaSeq 6000	N/A	N/A	N/A	PRJNA701308	N/A	fastq	wseligma@ucsc.edu	University of California Santa Cruz	GENOMIC	Hi-C	N/A	N/A	N/A	s3://human-pangenomics/submissions/1005B25C-EAFA-40A7-AD42-45759D174009--HIC_Y3_Y4_part2/NA18565/raw_data/hic/NA18565-1_FC4_S9_L001_R1_001.fastq.gz	SRP305758	16.61	N/A	N/A
		NA18565-1_FC4_S9_L001_R2_001.fastq.gz	Unspecified	NA18565	Unspecified	CHB	Han Chinese in Beijing, China	SAMN41021669	ILLUMINA	Illumina NovaSeq 6000	N/A	N/A	N/A	PRJNA701308	N/A	fastq	wseligma@ucsc.edu	University of California Santa Cruz	GENOMIC	Hi-C	N/A	N/A	N/A	s3://human-pangenomics/submissions/1005B25C-EAFA-40A7-AD42-45759D174009--HIC_Y3_Y4_part2/NA18565/raw_data/hic/NA18565-1_FC4_S9_L001_R2_001.fastq.gz	SRP305758	16.61	N/A	N/A
		NA18565-2_FC1_S17_L001_R1_001.fastq.gz	Unspecified	NA18565	Unspecified	CHB	Han Chinese in Beijing, China	SAMN41021669	ILLUMINA	Illumina NovaSeq 6000	N/A	N/A	N/A	PRJNA701308	N/A	fastq	wseligma@ucsc.edu	University of California Santa Cruz	GENOMIC	Hi-C	N/A	N/A	N/A	s3://human-pangenomics/submissions/1005B25C-EAFA-40A7-AD42-45759D174009--HIC_Y3_Y4_part2/NA18565/raw_data/hic/NA18565-2_FC1_S17_L001_R1_001.fastq.gz	SRP305758	16.96	N/A	N/A
		NA18565-2_FC1_S17_L001_R2_001.fastq.gz	Unspecified	NA18565	Unspecified	CHB	Han Chinese in Beijing, China	SAMN41021669	ILLUMINA	Illumina NovaSeq 6000	N/A	N/A	N/A	PRJNA701308	N/A	fastq	wseligma@ucsc.edu	University of California Santa Cruz	GENOMIC	Hi-C	N/A	N/A	N/A	s3://human-pangenomics/submissions/1005B25C-EAFA-40A7-AD42-45759D174009--HIC_Y3_Y4_part2/NA18565/raw_data/hic/NA18565-2_FC1_S17_L001_R2_001.fastq.gz	SRP305758	16.96	N/A	N/A
		NA18565-2_FC2_S17_L001_R1_001.fastq.gz	Unspecified	NA18565	Unspecified	CHB	Han Chinese in Beijing, China	SAMN41021669	ILLUMINA	Illumina NovaSeq 6000	N/A	N/A	N/A	PRJNA701308	N/A	fastq	wseligma@ucsc.edu	University of California Santa Cruz	GENOMIC	Hi-C	N/A	N/A	N/A	s3://human-pangenomics/submissions/1005B25C-EAFA-40A7-AD42-45759D174009--HIC_Y3_Y4_part2/NA18565/raw_data/hic/NA18565-2_FC2_S17_L001_R1_001.fastq.gz	SRP305758	18.29	N/A	N/A
		NA18565-2_FC2_S17_L001_R2_001.fastq.gz	Unspecified	NA18565	Unspecified	CHB	Han Chinese in Beijing, China	SAMN41021669	ILLUMINA	Illumina NovaSeq 6000	N/A	N/A	N/A	PRJNA701308	N/A	fastq	wseligma@ucsc.edu	University of California Santa Cruz	GENOMIC	Hi-C	N/A	N/A	N/A	s3://human-pangenomics/submissions/1005B25C-EAFA-40A7-AD42-45759D174009--HIC_Y3_Y4_part2/NA18565/raw_data/hic/NA18565-2_FC2_S17_L001_R2_001.fastq.gz	SRP305758	18.29	N/A	N/A
		NA18565-2_FC3_S17_L001_R1_001.fastq.gz	Unspecified	NA18565	Unspecified	CHB	Han Chinese in Beijing, China	SAMN41021669	ILLUMINA	Illumina NovaSeq 6000	N/A	N/A	N/A	PRJNA701308	N/A	fastq	wseligma@ucsc.edu	University of California Santa Cruz	GENOMIC	Hi-C	N/A	N/A	N/A	s3://human-pangenomics/submissions/1005B25C-EAFA-40A7-AD42-45759D174009--HIC_Y3_Y4_part2/NA18565/raw_data/hic/NA18565-2_FC3_S17_L001_R1_001.fastq.gz	SRP305758	17.66	N/A	N/A
		NA18565-2_FC3_S17_L001_R2_001.fastq.gz	Unspecified	NA18565	Unspecified	CHB	Han Chinese in Beijing, China	SAMN41021669	ILLUMINA	Illumina NovaSeq 6000	N/A	N/A	N/A	PRJNA701308	N/A	fastq	wseligma@ucsc.edu	University of California Santa Cruz	GENOMIC	Hi-C	N/A	N/A	N/A	s3://human-pangenomics/submissions/1005B25C-EAFA-40A7-AD42-45759D174009--HIC_Y3_Y4_part2/NA18565/raw_data/hic/NA18565-2_FC3_S17_L001_R2_001.fastq.gz	SRP305758	17.66	N/A	N/A
		NA18565-2_FC4_S17_L001_R1_001.fastq.gz	Unspecified	NA18565	Unspecified	CHB	Han Chinese in Beijing, China	SAMN41021669	ILLUMINA	Illumina NovaSeq 6000	N/A	N/A	N/A	PRJNA701308	N/A	fastq	wseligma@ucsc.edu	University of California Santa Cruz	GENOMIC	Hi-C	N/A	N/A	N/A	s3://human-pangenomics/submissions/1005B25C-EAFA-40A7-AD42-45759D174009--HIC_Y3_Y4_part2/NA18565/raw_data/hic/NA18565-2_FC4_S17_L001_R1_001.fastq.gz	SRP305758	17.85	N/A	N/A
		NA18565-2_FC4_S17_L001_R2_001.fastq.gz	Unspecified	NA18565	Unspecified	CHB	Han Chinese in Beijing, China	SAMN41021669	ILLUMINA	Illumina NovaSeq 6000	N/A	N/A	N/A	PRJNA701308	N/A	fastq	wseligma@ucsc.edu	University of California Santa Cruz	GENOMIC	Hi-C	N/A	N/A	N/A	s3://human-pangenomics/submissions/1005B25C-EAFA-40A7-AD42-45759D174009--HIC_Y3_Y4_part2/NA18565/raw_data/hic/NA18565-2_FC4_S17_L001_R2_001.fastq.gz	SRP305758	17.85	N/A	N/A
		NA18565.final.cram	N/A	NA18565	Unspecified	CHB	Han Chinese in Beijing, China	SAMN41021669	ILLUMINA	Illumina NovaSeq 6000	Unspecified	N/A	Unspecified	N/A	N/A	cram	N/A	N/A	N/A	WGS	N/A	N/A	N/A	s3://human-pangenomics/working/HPRC/NA18565/raw_data/Illumina/child/NA18565.final.cram	N/A	176.16	N/A	N/A
		NA18565.lymph.m84203_241023_010712_s4-m84203_241023_030638_s1.flnc.bam	Unspecified	NA18565	Unspecified	CHB	Han Chinese in Beijing, China	SAMN41021669	PACBIO_SMRT	Revio	revio_deepconsensus	N/A	8.0.1	PRJNA701308	8.0.1	bam	iviolich@ucsc.edu	Rockefeller University	transcriptomic	isoseq	N/A	N/A	N/A	s3://human-pangenomics/working/HPRC/NA18565/raw_data/PacBio_Kinnex/NA18565.lymph.m84203_241023_010712_s4-m84203_241023_030638_s1.flnc.bam	SRP305758	N/A	14672154	N/A
		NA18570-1_S6_L001_R1_001.fastq.gz	SRR30242159	NA18570	Unspecified	CHB	Han Chinese in Beijing, China	SAMN37797086	ILLUMINA	Illumina NovaSeq 6000	N/A	N/A	N/A	PRJNA701308	N/A	fastq	wseligma@ucsc.edu	University of California Santa Cruz	GENOMIC	Hi-C	N/A	N/A	N/A	s3://human-pangenomics/working/HPRC/NA18570/raw_data/hic/NA18570-1_S6_L001_R1_001.fastq.gz	SRP305758	11.13	N/A	N/A
		NA18570-1_S6_L001_R2_001.fastq.gz	SRR30242159	NA18570	Unspecified	CHB	Han Chinese in Beijing, China	SAMN37797086	ILLUMINA	Illumina NovaSeq 6000	N/A	N/A	N/A	PRJNA701308	N/A	fastq	wseligma@ucsc.edu	University of California Santa Cruz	GENOMIC	Hi-C	N/A	N/A	N/A	s3://human-pangenomics/working/HPRC/NA18570/raw_data/hic/NA18570-1_S6_L001_R2_001.fastq.gz	SRP305758	11.13	N/A	N/A
		NA18570-1_S6_L002_R1_001.fastq.gz	SRR30242158	NA18570	Unspecified	CHB	Han Chinese in Beijing, China	SAMN37797086	ILLUMINA	Illumina NovaSeq 6000	N/A	N/A	N/A	PRJNA701308	N/A	fastq	wseligma@ucsc.edu	University of California Santa Cruz	GENOMIC	Hi-C	N/A	N/A	N/A	s3://human-pangenomics/working/HPRC/NA18570/raw_data/hic/NA18570-1_S6_L002_R1_001.fastq.gz	SRP305758	12.09	N/A	N/A
		NA18570-1_S6_L002_R2_001.fastq.gz	SRR30242158	NA18570	Unspecified	CHB	Han Chinese in Beijing, China	SAMN37797086	ILLUMINA	Illumina NovaSeq 6000	N/A	N/A	N/A	PRJNA701308	N/A	fastq	wseligma@ucsc.edu	University of California Santa Cruz	GENOMIC	Hi-C	N/A	N/A	N/A	s3://human-pangenomics/working/HPRC/NA18570/raw_data/hic/NA18570-1_S6_L002_R2_001.fastq.gz	SRP305758	12.09	N/A	N/A
		NA18570-1_S6_L003_R1_001.fastq.gz	SRR30242157	NA18570	Unspecified	CHB	Han Chinese in Beijing, China	SAMN37797086	ILLUMINA	Illumina NovaSeq 6000	N/A	N/A	N/A	PRJNA701308	N/A	fastq	wseligma@ucsc.edu	University of California Santa Cruz	GENOMIC	Hi-C	N/A	N/A	N/A	s3://human-pangenomics/working/HPRC/NA18570/raw_data/hic/NA18570-1_S6_L003_R1_001.fastq.gz	SRP305758	12.11	N/A	N/A
		NA18570-1_S6_L003_R2_001.fastq.gz	SRR30242157	NA18570	Unspecified	CHB	Han Chinese in Beijing, China	SAMN37797086	ILLUMINA	Illumina NovaSeq 6000	N/A	N/A	N/A	PRJNA701308	N/A	fastq	wseligma@ucsc.edu	University of California Santa Cruz	GENOMIC	Hi-C	N/A	N/A	N/A	s3://human-pangenomics/working/HPRC/NA18570/raw_data/hic/NA18570-1_S6_L003_R2_001.fastq.gz	SRP305758	12.11	N/A	N/A
		NA18570-1_S6_L004_R1_001.fastq.gz	SRR30242156	NA18570	Unspecified	CHB	Han Chinese in Beijing, China	SAMN37797086	ILLUMINA	Illumina NovaSeq 6000	N/A	N/A	N/A	PRJNA701308	N/A	fastq	wseligma@ucsc.edu	University of California Santa Cruz	GENOMIC	Hi-C	N/A	N/A	N/A	s3://human-pangenomics/working/HPRC/NA18570/raw_data/hic/NA18570-1_S6_L004_R1_001.fastq.gz	SRP305758	11.93	N/A	N/A
		NA18570-1_S6_L004_R2_001.fastq.gz	SRR30242156	NA18570	Unspecified	CHB	Han Chinese in Beijing, China	SAMN37797086	ILLUMINA	Illumina NovaSeq 6000	N/A	N/A	N/A	PRJNA701308	N/A	fastq	wseligma@ucsc.edu	University of California Santa Cruz	GENOMIC	Hi-C	N/A	N/A	N/A	s3://human-pangenomics/working/HPRC/NA18570/raw_data/hic/NA18570-1_S6_L004_R2_001.fastq.gz	SRP305758	11.93	N/A	N/A
		NA18570-2_S14_L001_R1_001.fastq.gz	SRR30242155	NA18570	Unspecified	CHB	Han Chinese in Beijing, China	SAMN37797086	ILLUMINA	Illumina NovaSeq 6000	N/A	N/A	N/A	PRJNA701308	N/A	fastq	wseligma@ucsc.edu	University of California Santa Cruz	GENOMIC	Hi-C	N/A	N/A	N/A	s3://human-pangenomics/working/HPRC/NA18570/raw_data/hic/NA18570-2_S14_L001_R1_001.fastq.gz	SRP305758	10.08	N/A	N/A
		NA18570-2_S14_L001_R2_001.fastq.gz	SRR30242155	NA18570	Unspecified	CHB	Han Chinese in Beijing, China	SAMN37797086	ILLUMINA	Illumina NovaSeq 6000	N/A	N/A	N/A	PRJNA701308	N/A	fastq	wseligma@ucsc.edu	University of California Santa Cruz	GENOMIC	Hi-C	N/A	N/A	N/A	s3://human-pangenomics/working/HPRC/NA18570/raw_data/hic/NA18570-2_S14_L001_R2_001.fastq.gz	SRP305758	10.08	N/A	N/A
		NA18570-2_S14_L002_R1_001.fastq.gz	SRR30242154	NA18570	Unspecified	CHB	Han Chinese in Beijing, China	SAMN37797086	ILLUMINA	Illumina NovaSeq 6000	N/A	N/A	N/A	PRJNA701308	N/A	fastq	wseligma@ucsc.edu	University of California Santa Cruz	GENOMIC	Hi-C	N/A	N/A	N/A	s3://human-pangenomics/working/HPRC/NA18570/raw_data/hic/NA18570-2_S14_L002_R1_001.fastq.gz	SRP305758	10.83	N/A	N/A
		NA18570-2_S14_L002_R2_001.fastq.gz	SRR30242154	NA18570	Unspecified	CHB	Han Chinese in Beijing, China	SAMN37797086	ILLUMINA	Illumina NovaSeq 6000	N/A	N/A	N/A	PRJNA701308	N/A	fastq	wseligma@ucsc.edu	University of California Santa Cruz	GENOMIC	Hi-C	N/A	N/A	N/A	s3://human-pangenomics/working/HPRC/NA18570/raw_data/hic/NA18570-2_S14_L002_R2_001.fastq.gz	SRP305758	10.83	N/A	N/A
		NA18570-2_S14_L003_R1_001.fastq.gz	SRR30242153	NA18570	Unspecified	CHB	Han Chinese in Beijing, China	SAMN37797086	ILLUMINA	Illumina NovaSeq 6000	N/A	N/A	N/A	PRJNA701308	N/A	fastq	wseligma@ucsc.edu	University of California Santa Cruz	GENOMIC	Hi-C	N/A	N/A	N/A	s3://human-pangenomics/working/HPRC/NA18570/raw_data/hic/NA18570-2_S14_L003_R1_001.fastq.gz	SRP305758	10.83	N/A	N/A
		NA18570-2_S14_L003_R2_001.fastq.gz	SRR30242153	NA18570	Unspecified	CHB	Han Chinese in Beijing, China	SAMN37797086	ILLUMINA	Illumina NovaSeq 6000	N/A	N/A	N/A	PRJNA701308	N/A	fastq	wseligma@ucsc.edu	University of California Santa Cruz	GENOMIC	Hi-C	N/A	N/A	N/A	s3://human-pangenomics/working/HPRC/NA18570/raw_data/hic/NA18570-2_S14_L003_R2_001.fastq.gz	SRP305758	10.83	N/A	N/A
		NA18570-2_S14_L004_R1_001.fastq.gz	SRR30242528	NA18570	Unspecified	CHB	Han Chinese in Beijing, China	SAMN37797086	ILLUMINA	Illumina NovaSeq 6000	N/A	N/A	N/A	PRJNA701308	N/A	fastq	wseligma@ucsc.edu	University of California Santa Cruz	GENOMIC	Hi-C	N/A	N/A	N/A	s3://human-pangenomics/working/HPRC/NA18570/raw_data/hic/NA18570-2_S14_L004_R1_001.fastq.gz	SRP305758	10.67	N/A	N/A
		NA18570-2_S14_L004_R2_001.fastq.gz	SRR30242528	NA18570	Unspecified	CHB	Han Chinese in Beijing, China	SAMN37797086	ILLUMINA	Illumina NovaSeq 6000	N/A	N/A	N/A	PRJNA701308	N/A	fastq	wseligma@ucsc.edu	University of California Santa Cruz	GENOMIC	Hi-C	N/A	N/A	N/A	s3://human-pangenomics/working/HPRC/NA18570/raw_data/hic/NA18570-2_S14_L004_R2_001.fastq.gz	SRP305758	10.67	N/A	N/A
		NA18570.final.cram	N/A	NA18570	Unspecified	CHB	Han Chinese in Beijing, China	SAMN37797086	ILLUMINA	Illumina NovaSeq 6000	Unspecified	N/A	Unspecified	N/A	N/A	cram	N/A	N/A	N/A	WGS	N/A	N/A	N/A	s3://human-pangenomics/working/HPRC/NA18570/raw_data/Illumina/child/NA18570.final.cram	N/A	107.84	N/A	N/A
		NA18570.lymph.m84081_240722_230051_s3-m84081_240723_010018_s4.flnc.bam	Unspecified	NA18570	Unspecified	CHB	Han Chinese in Beijing, China	SAMN37797086	PACBIO_SMRT	Revio	revio_deepconsensus	N/A	8.0.0	PRJNA701308	8.0.0	bam	iviolich@ucsc.edu	Washington University	transcriptomic	isoseq	N/A	N/A	N/A	s3://human-pangenomics/working/HPRC/NA18570/raw_data/PacBio_Kinnex/NA18570.lymph.m84081_240722_230051_s3-m84081_240723_010018_s4.flnc.bam	SRP305758	N/A	17940129	N/A
		NA18570.m64330e_220821_125227.dc.q20.fastq.gz	SRR30729241	NA18570	Unspecified	CHB	Han Chinese in Beijing, China	SAMN37797086	PACBIO_SMRT	Sequel II	N/A	N/A	N/A	PRJNA701308	N/A	fastq	vgl-lab@rockefeller.edu	Rockefeller University	GENOMIC	WGS	N/A	22525	N/A	s3://human-pangenomics/submissions/B4B0B5DC-5FD5-42D5-8434-10DEF7D99E98--HPRC_DEEPCONSENSUS_v1pt2_2024_02_q20_re-run/NA18570/raw_data/PacBio_HiFi/deepconsensus/v1pt2/NA18570.m64330e_220821_125227.dc.q20.fastq.gz	SRP305758	53.07	2438122	N/A
		NA18570.m64334e_220815_142753.dc.q20.fastq.gz	SRR30729243	NA18570	Unspecified	CHB	Han Chinese in Beijing, China	SAMN37797086	PACBIO_SMRT	Sequel II	N/A	N/A	N/A	PRJNA701308	N/A	fastq	vgl-lab@rockefeller.edu	Rockefeller University	GENOMIC	WGS	N/A	21980	N/A	s3://human-pangenomics/submissions/B4B0B5DC-5FD5-42D5-8434-10DEF7D99E98--HPRC_DEEPCONSENSUS_v1pt2_2024_02_q20_re-run/NA18570/raw_data/PacBio_HiFi/deepconsensus/v1pt2/NA18570.m64334e_220815_142753.dc.q20.fastq.gz	SRP305758	50.92	2382246	N/A
		NA18570.m64334e_220821_130100.dc.q20.fastq.gz	SRR30729242	NA18570	Unspecified	CHB	Han Chinese in Beijing, China	SAMN37797086	PACBIO_SMRT	Sequel II	N/A	N/A	N/A	PRJNA701308	N/A	fastq	vgl-lab@rockefeller.edu	Rockefeller University	GENOMIC	WGS	N/A	26284	N/A	s3://human-pangenomics/submissions/B4B0B5DC-5FD5-42D5-8434-10DEF7D99E98--HPRC_DEEPCONSENSUS_v1pt2_2024_02_q20_re-run/NA18570/raw_data/PacBio_HiFi/deepconsensus/v1pt2/NA18570.m64334e_220821_130100.dc.q20.fastq.gz	SRP305758	51.74	2072389	N/A
		NA18608-1_FC1_S11_L001_R1_001.fastq.gz	SRR30310961	NA18608	Unspecified	CHB	Han Chinese in Beijing, China	SAMN41021619	ILLUMINA	Illumina NovaSeq 6000	N/A	N/A	N/A	PRJNA701308	N/A	fastq	wseligma@ucsc.edu	University of California Santa Cruz	GENOMIC	Hi-C	N/A	N/A	N/A	s3://human-pangenomics/working/HPRC/NA18608/raw_data/hic/NA18608-1_FC1_S11_L001_R1_001.fastq.gz	SRP305758	12.29	N/A	N/A
		NA18608-1_FC1_S11_L001_R2_001.fastq.gz	SRR30310961	NA18608	Unspecified	CHB	Han Chinese in Beijing, China	SAMN41021619	ILLUMINA	Illumina NovaSeq 6000	N/A	N/A	N/A	PRJNA701308	N/A	fastq	wseligma@ucsc.edu	University of California Santa Cruz	GENOMIC	Hi-C	N/A	N/A	N/A	s3://human-pangenomics/working/HPRC/NA18608/raw_data/hic/NA18608-1_FC1_S11_L001_R2_001.fastq.gz	SRP305758	12.29	N/A	N/A
		NA18608-1_FC2_S11_L001_R1_001.fastq.gz	SRR30310960	NA18608	Unspecified	CHB	Han Chinese in Beijing, China	SAMN41021619	ILLUMINA	Illumina NovaSeq 6000	N/A	N/A	N/A	PRJNA701308	N/A	fastq	wseligma@ucsc.edu	University of California Santa Cruz	GENOMIC	Hi-C	N/A	N/A	N/A	s3://human-pangenomics/working/HPRC/NA18608/raw_data/hic/NA18608-1_FC2_S11_L001_R1_001.fastq.gz	SRP305758	11.87	N/A	N/A
		NA18608-1_FC2_S11_L001_R2_001.fastq.gz	SRR30310960	NA18608	Unspecified	CHB	Han Chinese in Beijing, China	SAMN41021619	ILLUMINA	Illumina NovaSeq 6000	N/A	N/A	N/A	PRJNA701308	N/A	fastq	wseligma@ucsc.edu	University of California Santa Cruz	GENOMIC	Hi-C	N/A	N/A	N/A	s3://human-pangenomics/working/HPRC/NA18608/raw_data/hic/NA18608-1_FC2_S11_L001_R2_001.fastq.gz	SRP305758	11.87	N/A	N/A
		NA18608-2_FC1_S12_L001_R1_001.fastq.gz	SRR30310959	NA18608	Unspecified	CHB	Han Chinese in Beijing, China	SAMN41021619	ILLUMINA	Illumina NovaSeq 6000	N/A	N/A	N/A	PRJNA701308	N/A	fastq	wseligma@ucsc.edu	University of California Santa Cruz	GENOMIC	Hi-C	N/A	N/A	N/A	s3://human-pangenomics/working/HPRC/NA18608/raw_data/hic/NA18608-2_FC1_S12_L001_R1_001.fastq.gz	SRP305758	15.3	N/A	N/A
		NA18608-2_FC1_S12_L001_R2_001.fastq.gz	SRR30310959	NA18608	Unspecified	CHB	Han Chinese in Beijing, China	SAMN41021619	ILLUMINA	Illumina NovaSeq 6000	N/A	N/A	N/A	PRJNA701308	N/A	fastq	wseligma@ucsc.edu	University of California Santa Cruz	GENOMIC	Hi-C	N/A	N/A	N/A	s3://human-pangenomics/working/HPRC/NA18608/raw_data/hic/NA18608-2_FC1_S12_L001_R2_001.fastq.gz	SRP305758	15.3	N/A	N/A
		NA18608-2_FC2_S12_L001_R1_001.fastq.gz	SRR30310958	NA18608	Unspecified	CHB	Han Chinese in Beijing, China	SAMN41021619	ILLUMINA	Illumina NovaSeq 6000	N/A	N/A	N/A	PRJNA701308	N/A	fastq	wseligma@ucsc.edu	University of California Santa Cruz	GENOMIC	Hi-C	N/A	N/A	N/A	s3://human-pangenomics/working/HPRC/NA18608/raw_data/hic/NA18608-2_FC2_S12_L001_R1_001.fastq.gz	SRP305758	14.81	N/A	N/A
		NA18608-2_FC2_S12_L001_R2_001.fastq.gz	SRR30310958	NA18608	Unspecified	CHB	Han Chinese in Beijing, China	SAMN41021619	ILLUMINA	Illumina NovaSeq 6000	N/A	N/A	N/A	PRJNA701308	N/A	fastq	wseligma@ucsc.edu	University of California Santa Cruz	GENOMIC	Hi-C	N/A	N/A	N/A	s3://human-pangenomics/working/HPRC/NA18608/raw_data/hic/NA18608-2_FC2_S12_L001_R2_001.fastq.gz	SRP305758	14.81	N/A	N/A
		NA18608.final.cram	N/A	NA18608	Unspecified	CHB	Han Chinese in Beijing, China	SAMN41021619	ILLUMINA	Illumina NovaSeq 6000	Unspecified	N/A	Unspecified	N/A	N/A	cram	N/A	N/A	N/A	WGS	N/A	N/A	N/A	s3://human-pangenomics/working/HPRC/NA18608/raw_data/Illumina/child/NA18608.final.cram	N/A	109.51	N/A	N/A
		NA18608.lymph.m84081_240724_105227_s4-m84081_240724_085257_s3.flnc.bam	Unspecified	NA18608	Unspecified	CHB	Han Chinese in Beijing, China	SAMN41021619	PACBIO_SMRT	Revio	revio_deepconsensus	N/A	8.0.0	PRJNA701308	8.0.0	bam	iviolich@ucsc.edu	Washington University	transcriptomic	isoseq	N/A	N/A	N/A	s3://human-pangenomics/working/HPRC/NA18608/raw_data/PacBio_Kinnex/NA18608.lymph.m84081_240724_105227_s4-m84081_240724_085257_s3.flnc.bam	SRP305758	N/A	19904345	N/A
		NA18620-1_FC1_S13_L001_R1_001.fastq.gz	SRR30310956	NA18620	Unspecified	CHB	Han Chinese in Beijing, China	SAMN41021618	ILLUMINA	Illumina NovaSeq 6000	N/A	N/A	N/A	PRJNA701308	N/A	fastq	wseligma@ucsc.edu	University of California Santa Cruz	GENOMIC	Hi-C	N/A	N/A	N/A	s3://human-pangenomics/working/HPRC/NA18620/raw_data/hic/NA18620-1_FC1_S13_L001_R1_001.fastq.gz	SRP305758	16.71	N/A	N/A
		NA18620-1_FC1_S13_L001_R2_001.fastq.gz	SRR30310956	NA18620	Unspecified	CHB	Han Chinese in Beijing, China	SAMN41021618	ILLUMINA	Illumina NovaSeq 6000	N/A	N/A	N/A	PRJNA701308	N/A	fastq	wseligma@ucsc.edu	University of California Santa Cruz	GENOMIC	Hi-C	N/A	N/A	N/A	s3://human-pangenomics/working/HPRC/NA18620/raw_data/hic/NA18620-1_FC1_S13_L001_R2_001.fastq.gz	SRP305758	16.71	N/A	N/A
		NA18620-1_FC2_S13_L001_R1_001.fastq.gz	SRR30310955	NA18620	Unspecified	CHB	Han Chinese in Beijing, China	SAMN41021618	ILLUMINA	Illumina NovaSeq 6000	N/A	N/A	N/A	PRJNA701308	N/A	fastq	wseligma@ucsc.edu	University of California Santa Cruz	GENOMIC	Hi-C	N/A	N/A	N/A	s3://human-pangenomics/working/HPRC/NA18620/raw_data/hic/NA18620-1_FC2_S13_L001_R1_001.fastq.gz	SRP305758	16.44	N/A	N/A
		NA18620-1_FC2_S13_L001_R2_001.fastq.gz	SRR30310955	NA18620	Unspecified	CHB	Han Chinese in Beijing, China	SAMN41021618	ILLUMINA	Illumina NovaSeq 6000	N/A	N/A	N/A	PRJNA701308	N/A	fastq	wseligma@ucsc.edu	University of California Santa Cruz	GENOMIC	Hi-C	N/A	N/A	N/A	s3://human-pangenomics/working/HPRC/NA18620/raw_data/hic/NA18620-1_FC2_S13_L001_R2_001.fastq.gz	SRP305758	16.44	N/A	N/A
		NA18620-2_FC1_S14_L001_R1_001.fastq.gz	SRR30310930	NA18620	Unspecified	CHB	Han Chinese in Beijing, China	SAMN41021618	ILLUMINA	Illumina NovaSeq 6000	N/A	N/A	N/A	PRJNA701308	N/A	fastq	wseligma@ucsc.edu	University of California Santa Cruz	GENOMIC	Hi-C	N/A	N/A	N/A	s3://human-pangenomics/working/HPRC/NA18620/raw_data/hic/NA18620-2_FC1_S14_L001_R1_001.fastq.gz	SRP305758	20.01	N/A	N/A
		NA18620-2_FC1_S14_L001_R2_001.fastq.gz	SRR30310930	NA18620	Unspecified	CHB	Han Chinese in Beijing, China	SAMN41021618	ILLUMINA	Illumina NovaSeq 6000	N/A	N/A	N/A	PRJNA701308	N/A	fastq	wseligma@ucsc.edu	University of California Santa Cruz	GENOMIC	Hi-C	N/A	N/A	N/A	s3://human-pangenomics/working/HPRC/NA18620/raw_data/hic/NA18620-2_FC1_S14_L001_R2_001.fastq.gz	SRP305758	20.01	N/A	N/A
		NA18620-2_FC2_S14_L001_R1_001.fastq.gz	SRR30310929	NA18620	Unspecified	CHB	Han Chinese in Beijing, China	SAMN41021618	ILLUMINA	Illumina NovaSeq 6000	N/A	N/A	N/A	PRJNA701308	N/A	fastq	wseligma@ucsc.edu	University of California Santa Cruz	GENOMIC	Hi-C	N/A	N/A	N/A	s3://human-pangenomics/working/HPRC/NA18620/raw_data/hic/NA18620-2_FC2_S14_L001_R1_001.fastq.gz	SRP305758	19.83	N/A	N/A
